"","species_common_name","species","location","recordingDate","method","taskLength","transcriber","speciesIndividualNumber","vocalization","abundance","startTime","tagLength","minFreq","maxFreq","internal_tag_id","Latitude","Longitude","species_id","species_genus","species_name","species_class","species_order","species_family","scientific_name","species_code","category","taxon_order","order","family","report_as"
"687","Hermit Thrush","HETH","PortJoli797397"," 2021-06-21 21:06:52","1SPM",180,"Lindsay Colyn",2,"Call","1",91.73,1.47,1339.06,4429.18,3409602,43.8778,-64.8997,2640,"Catharus","guttatus","Aves","Passeriformes","Turdidae","Catharus guttatus","herthr","species",27739,"Passeriformes","Turdidae",NA
"688","Hermit Thrush","HETH","WolfesIsland698161"," 2022-06-03 20:22:16","1SPM",180,"Sarah Neima",1,"Song","1",60,1.29,2060.09,6077.25,3450930,44.72786,-62.7587,2640,"Catharus","guttatus","Aves","Passeriformes","Turdidae","Catharus guttatus","herthr","species",27739,"Passeriformes","Turdidae",NA
"689","Hermit Thrush","HETH","PortLHebert527829"," 2021-07-01 10:12:33","1SPM",180,"Sarah Neima",1,"Song","1",0.04,2.09,1030.04,4429.18,3405521,43.8018,-64.9323,2640,"Catharus","guttatus","Aves","Passeriformes","Turdidae","Catharus guttatus","herthr","species",27739,"Passeriformes","Turdidae",NA
"690","Hermit Thrush","HETH","PortJoli797397"," 2021-06-21 21:06:52","1SPM",180,"Lindsay Colyn",2,"Call","1",128.81,0.57,566.52,4274.68,3407174,43.8778,-64.8997,2640,"Catharus","guttatus","Aves","Passeriformes","Turdidae","Catharus guttatus","herthr","species",27739,"Passeriformes","Turdidae",NA
"691","Herring Gull","HERG","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",1,"Call","1",120.11,0.47,257.51,1957.08,3463100,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"692","Herring Gull","HERG","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",2,"Call","1",70.59,4.05,154.51,2008.58,3463058,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"693","Herring Gull","HERG","CountryIsland11328967"," 2022-06-15 12:49:46","1SPM",180,"Lindsay Colyn",1,"Call","1",77.75,0.6,51.5,5253.22,3462971,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"694","Herring Gull","HERG","PortLHebert527829"," 2021-06-19 08:08:28","1SPM",180,"Lindsay Colyn",1,"Call","1",95.5,0.69,51.5,1751.07,3439976,43.8018,-64.9323,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"695","Herring Gull","HERG","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",1,"Call","1",60.66,0.39,309.01,7622.32,3463089,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"696","Herring Gull","HERG","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",1,"Song","1",120.23,1.88,257.51,2008.58,3463065,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"697","Herring Gull","HERG","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",1,"Call","1",63.99,4.99,154.51,1905.58,3463057,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"698","Herring Gull","HERG","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",1,"Call","1",123.59,3.07,103,2111.59,3462873,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"699","Herring Gull","HERG","WolfesIsland698161"," 2022-06-14 09:26:06","1SPM",180,"Sarah Neima",1,"Call","1",5.64,0.75,206.01,5098.71,3455146,44.72786,-62.7587,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"700","Herring Gull","HERG","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",1,"Call","1",0.3,1.13,463.52,1751.07,3462831,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"701","Herring Gull","HERG","CountryIsland11328967"," 2022-07-04 07:55:49","1SPM",180,"Lindsay Colyn",1,"Call","TMTT",0.03,1.96,309.01,7210.3,3462986,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"702","Herring Gull","HERG","CoffinIsland1901229"," 2022-07-11 20:03:01","1SPM",180,"Sarah Neima",1,"Call","1",19.66,2.54,154.51,3965.67,3451322,46.0846,-60.6708,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"703","Herring Gull","HERG","CoffinIsland1901229"," 2022-07-11 20:03:01","1SPM",180,"Sarah Neima",1,"Call","1",142.24,2.74,103,3090.13,3451330,46.0846,-60.6708,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"704","Herring Gull","HERG","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",1,"Call","1",0,1.03,309.01,2008.58,3462942,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"705","Herring Gull","HERG","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",2,"Call","1",0.6,0.99,566.52,2472.1,3463045,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"706","Herring Gull","HERG","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",1,"Call","1",60.03,0.86,1236.05,2317.6,3463021,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"707","Herring Gull","HERG","CountryIsland11328967"," 2022-06-07 05:11:12","1SPM",180,"Lindsay Colyn",1,"Call","1",3.55,0.61,154.51,3656.65,3462919,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"708","Herring Gull","HERG","CountryIsland11328967"," 2022-06-07 05:11:12","1SPM",180,"Lindsay Colyn",2,"Call","1",5.69,0.6,51.5,3296.14,3462921,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"709","Herring Gull","HERG","CoffinIsland1901229"," 2022-07-11 07:47:09","1SPM",180,"Sarah Neima",1,"Call","1",0.39,0.71,154.51,9321.89,3411874,46.0846,-60.6708,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"710","Herring Gull","HERG","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",2,"Call","1",1.25,0.7,463.52,2060.09,3462943,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"711","Herring Gull","HERG","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",2,"Call","1",61.11,1.77,1236.05,2266.09,3463022,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"712","Herring Gull","HERG","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",2,"Song","1",121.06,1.88,412.02,1905.58,3463066,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"713","Herring Gull","HERG","CountryIsland11328967"," 2022-06-07 05:11:12","1SPM",180,"Lindsay Colyn",1,"Song","1",121.14,0.57,1236.05,4841.2,3462953,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"714","Herring Gull","HERG","CountryIsland11328967"," 2022-06-15 12:49:46","1SPM",180,"Lindsay Colyn",1,"Song","1",126.04,2.27,412.02,2266.09,3462983,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"715","Herring Gull","HERG","CountryIsland11328967"," 2022-07-04 07:55:49","1SPM",180,"Lindsay Colyn",1,"Call","TMTT",61.76,1.32,1030.04,5253.22,3462995,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"716","Herring Gull","HERG","CountryIsland11328967"," 2022-07-02 04:54:36","1SPM",180,"Sarah Neima",1,"Call","1",0.59,0.39,309.01,6746.78,3463044,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"717","Herring Gull","HERG","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",1,"Call","1",18.45,0.43,412.02,4326.18,3462819,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"718","Herring Gull","HERG","CountryIsland11328967"," 2022-07-04 07:55:49","1SPM",180,"Lindsay Colyn",1,"Call","TMTT",120.08,2.26,51.5,6437.77,3463003,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"719","Herring Gull","HERG","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",2,"Call","1",127.28,1.15,360.52,1648.07,3463037,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"720","Herring Gull","HERG","CoffinIsland1901229"," 2022-07-11 07:47:09","1SPM",180,"Sarah Neima",1,"Call","1",120.05,2.88,257.51,3759.66,3453954,46.0846,-60.6708,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"721","Herring Gull","HERG","CoffinIsland1901229"," 2022-07-11 07:47:09","1SPM",180,"Sarah Neima",1,"Call","1",60.01,1.4,309.01,3193.13,3453949,46.0846,-60.6708,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"722","Herring Gull","HERG","CountryIsland11328967"," 2022-06-15 12:49:46","1SPM",180,"Lindsay Colyn",2,"Call","1",81.03,0.5,309.01,5922.75,3462972,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"723","Herring Gull","HERG","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",1,"Call","1",60.25,2.04,206.01,2575.11,3462850,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"724","Herring Gull","HERG","CountryIsland11328967"," 2022-06-29 09:23:01","1SPM",180,"Sarah Neima",1,"Call","1",1.38,0.35,515.02,2987.12,3463080,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"725","Herring Gull","HERG","CoffinIsland1901229"," 2022-07-11 20:03:01","1SPM",180,"Sarah Neima",1,"Call","1",66.95,4.09,51.5,2163.09,3451326,46.0846,-60.6708,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"726","Herring Gull","HERG","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",1,"Song","1",65.41,2.34,360.52,3811.16,3462820,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"727","Herring Gull","HERG","WolfesIsland698161"," 2022-06-14 09:26:06","1SPM",180,"Sarah Neima",2,"Call","1",24.11,2.15,154.51,3502.15,3455150,44.72786,-62.7587,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"728","Herring Gull","HERG","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",1,"Call","1",122.89,0.8,412.02,1905.58,3463036,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"729","Herring Gull","HERG","CountryIsland11328967"," 2022-06-07 05:11:12","1SPM",180,"Lindsay Colyn",1,"Song","1",81.69,1.25,566.52,3038.63,3462945,45.1017,-61.5427,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"730","Herring Gull","HERG","PortLHebert527829"," 2021-06-19 08:08:28","1SPM",180,"Lindsay Colyn",1,"Call","1",39.46,0.73,51.5,2008.58,3439968,43.8018,-64.9323,347,"Larus","argentatus","Aves","Shorebirds","Laridae","Larus argentatus","hergul","species",6440,"Charadriiformes","Laridae",NA
"731","Killdeer","KILL","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",1,"Call","1",120.1,2.06,1133.05,6077.25,3462835,45.1017,-61.5427,963,"Charadrius","vociferus","Aves","Shorebirds","Charadriidae","Charadrius vociferus","killde","species",5866,"Charadriiformes","Charadriidae",NA
"732","Killdeer","KILL","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",1,"Call","1",110.56,2.19,2266.09,7931.33,3462833,45.1017,-61.5427,963,"Charadrius","vociferus","Aves","Shorebirds","Charadriidae","Charadrius vociferus","killde","species",5866,"Charadriiformes","Charadriidae",NA
"733","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",1,"Call","1",87.08,0.92,51.5,3193.13,3463027,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"734","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-29 02:23:01","1SPM",180,"Lindsay Colyn",1,"Call","TMTT",120.08,3.36,412.02,11845.49,3462859,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"735","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",1,"Call","1",30.56,1.52,51.5,5922.75,3462847,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"736","Leach's Storm-Petrel","LESP","OwlsHead3879193"," 2021-07-01 00:30:42","1SPM",180,"Sarah Neima",1,"Call","1",131.71,1.7,206.01,5510.73,3400222,44.7388,-62.8343,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"737","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",1,"Call","1",2.34,1.1,51.5,1854.08,3462944,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"738","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-07 05:11:12","1SPM",180,"Lindsay Colyn",1,"Song","1",156.2,1.38,103,6540.77,3462958,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"739","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-07 05:11:12","1SPM",180,"Lindsay Colyn",1,"Song","1",62.78,1.32,1854.08,4892.7,3462934,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"740","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-29 02:23:01","1SPM",180,"Lindsay Colyn",1,"Call","TMTT",60.06,2.98,206.01,11433.48,3462858,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"741","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-29 02:23:01","1SPM",180,"Lindsay Colyn",1,"Call","TMTT",0.09,3.11,154.51,10660.94,3462857,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"742","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-06 07:51:33","1SPM",180,"Sarah Neima",1,"Call","1",159.44,1.39,51.5,7519.31,3463040,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"743","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-04 20:19:31","1SPM",180,"Lindsay Colyn",1,"Call","1",80.96,0.83,1751.07,3759.66,3462829,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"744","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-04 09:52:22","1SPM",180,"Sarah Neima",1,"Call","1",156.33,1.47,51.5,5665.24,3462871,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"745","Leach's Storm-Petrel","LESP","CountryIsland11328967"," 2022-06-07 05:11:12","1SPM",180,"Lindsay Colyn",1,"Song","1",43.04,1.44,103,1957.08,3462928,45.1017,-61.5427,2813,"Oceanodroma","leucorhoa","Aves","Procellariiformes
","Hydrobatidae
","Hydrobates leucorhous","lcspet","species",6833,"Procellariiformes","Hydrobatidae",NA
"746","Light aircraft","LIAI","PortLHebert527829"," 2021-06-24 22:37:23","1SPM",180,"Lindsay Colyn",1,"Non-vocal","1",85.03,10.42,412.02,2111.59,3454445,43.8018,-64.9323,30,"","","Abiotic","Abiotic","",NA,NA,NA,NA,NA,NA,NA
"747","Light aircraft","LIAI","PortJoli797397"," 2021-06-18 05:38:11","1SPM",180,"Sarah Neima",1,"Non-vocal","1",120.01,5,51.5,4635.19,3454646,43.8778,-64.8997,30,"","","Abiotic","Abiotic","",NA,NA,NA,NA,NA,NA,NA
"748","Light aircraft","LIAI","PortLHebert527829"," 2021-06-24 22:37:23","1SPM",180,"Lindsay Colyn",1,"Non-vocal","1",120.74,9.22,103,1751.07,3454446,43.8018,-64.9323,30,"","","Abiotic","Abiotic","",NA,NA,NA,NA,NA,NA,NA
"749","Light aircraft","LIAI","WolfesIsland698161"," 2022-06-03 20:22:16","1SPM",180,"Sarah Neima",1,"Non-vocal","1",22.98,5.02,51.5,618.03,3455037,44.72786,-62.7587,30,"","","Abiotic","Abiotic","",NA,NA,NA,NA,NA,NA,NA
"750","Light aircraft","LIAI","PortJoli797397"," 2021-06-18 05:38:11","1SPM",180,"Sarah Neima",1,"Non-vocal","1",19.96,5.07,309.01,11948.5,3402708,43.8778,-64.8997,30,"","","Abiotic","Abiotic","",NA,NA,NA,NA,NA,NA,NA
"751","Light aircraft","LIAI","PortJoli797397"," 2021-06-18 05:38:11","1SPM",180,"Sarah Neima",1,"Non-vocal","1",60.03,5.01,103,4635.19,3402727,43.8778,-64.8997,30,"","","Abiotic","Abiotic","",NA,NA,NA,NA,NA,NA,NA
"752","Light aircraft","LIAI","WolfesIsland698161"," 2022-06-03 20:22:16","1SPM",180,"Sarah Neima",1,"Non-vocal","1",60.01,4.99,103,772.53,3455051,44.72786,-62.7587,30,"","","Abiotic","Abiotic","",NA,NA,NA,NA,NA,NA,NA
"753","Light Background Noise","LIBA","HogIsland2019511"," 2022-06-17 00:18:00","1SPM",180,"Sarah Neima",2,"Non-vocal","1",3.18,1.75,721.03,4944.21,3454351,45.22926,-63.7443,23,"","","Abiotic","Abiotic","",NA,NA,NA,NA,NA,NA,NA
"754","Light Background Noise","LIBA","HogIsland2019511"," 2022-06-22 19:48:43","1SPM",180,"Sarah Neima",1,"Non-vocal","1",70.23,0.83,51.5,669.53,3454389,45.22926,-63.7443,23,"","","Abiotic","Abiotic","",NA,NA,NA,NA,NA,NA,NA
